year,agency,comment,has_comment,source_pdf,source_url
2021,St. John Police Dept,"In reference to our ”Vehicle Stops Report”, I would wish to advise your office that the City of St. John, MO expe-

riences, on average, more than 28,000 additional non-resident persons traveling through our jurisdiction on a daily basis. The influx of individuals are either passing through our City due to travels in or out from Lambert Interna- tional Airport, commuting to their work location, and/or visiting our St. John Plaza shopping center. I understand that our ”Stops” statistic percentages do not reflect an accurate comparison to our current census demographic data; however, the aforementioned gives reason for the accounted off-set.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Joseph Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Louis City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Louis County Park Rangers,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Louis County Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Peters Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Robert Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Ste. Genevieve Co. Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Ste. Genevieve Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Steele Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Steelville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Stoddard County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Stone County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Stover Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Strafford Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sugar Creek Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sullivan County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sullivan Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sunrise Beach Police Dept,Sunrise Beach has a large number of out of town visitors and tourists that visit Lake of the Ozarks throughout the year and would effect our number of local contacts through traffic stops.,True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sunset Hills Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sweet Springs Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Taney County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Tarkio Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Texas County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Thayer Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Tipton Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Town and Country Police Dept,"The disparity index is nased upon the population demographics of the City of Town & Country, which has a current population of 11,077 (2019 US Census Bureau) with an African American population of 1.1% (US Census Bureau). This does not accurately reflect the demographics of the true motoring population.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Tracy Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Trenton Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Troy Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Truesdale Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Truman State Univ.-Dept of PS,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,UCM-Dept of Public Safety,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Union Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Unionville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,University City Police Dept,"The City of University City is a diverse and unique area that borders the inner city of a major metropolis. The City of University City has an entertainment district and several colleges within its jurisdiction. University City is surrounded by areas with lower average household incomes and higher instances of crime. The data suggests most stops consists of nonresidents, because of the City's high transient population.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,University of Missouri-Columbia Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,University of Missouri-Kansas City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,University of Missouri-St. Louis Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Van Buren Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Velda City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Vernon County Sheriff's Dept,The Vernon County Sheriff's Office would like to add that we have two major highways that go through our county which brings lots of people into our county that do not live here. Interstate 49 goes north and south through our county. US Highway 54 also goes through our county east and west. We do lots of traffic enforcement on both highways.,True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Verona Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Versailles Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Viburnum Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Vienna Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Vinita Park Police Dept,"At first glance, the Vinita Park Police Department's (MO0957700) racial profiling and traffic stop statistics may appear to be unbalanced as compared to the population size of the City of Vinita Park, which was calculated at a total of 1,970 residents in the 2020 U.S. Census. However, there are reasons why the Vinita Park Police Department conducted over 8,000 traffic stops in 2021. First and foremost, the Vinita Park Police Department, also known as the North County Police Cooperative (NCPC), is an Internationally Accredited Law Enforcement Agency by C.A.L.E.A. The North County Police Cooperative provides police services for not only the city of Vinita Park, but seven (7) additional municipalities in St. Louis County. Police services are contracted through the city of Vinita Park (NCPC) by the municipalities of Dellwood, Pine Lawn, Wellston, Uplands Park, Beverly Hills, Hanley Hills and Velda Village Hills. Police services are provided to nearly 17,000 residents within an approximate five (5) square mile area in the above listed municipalities. Six (6) of the eight (8) municipalities are nearly contiguous. Additionally, major state highways and other major throughfares are positioned throughout our policing areas, which equates to a very heavy flow of vehicle traffic. Additionally, according to the demographical make-up of all municipalities combined who receive police services from our organization, 90% of the population is African-American. Lastly, all traffic stop data, racial profiling data, N.I.B.R.S., etc. obtained from the above stated municipalities are tabulated under the Vinita Park Police Department's ORI (MO0957700).",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Walnut Grove Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Warren County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Warrensburg Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Warrenton Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Warsaw Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Warson Woods Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Washburn Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Washington County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Washington Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Washington University Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Waverly Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Wayne County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Waynesville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Weatherby Lake Police Dept,Mapping and navigational programs route motorists through the City of Weatherby Lake on two thoroughfares that connect to larger cities and roadways. Traffic studies have shown a significant yearly increase of automobiles that travel these thoroughfares on a daily basis. These motorists reflect a large number of non-resident drivers from outside the jurisdiction.,True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Webb City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Webster County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Webster Groves Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Wellington Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Wellsville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Wentzville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,West Plains Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Weston Police Dept,"Weston Missouri has a state highway that runs through our city limits, with a large number of drivers from outside our jurisdiction passing through on a regular basis.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Wheaton Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Willard Police Dept,The Willard Police Department bases all car stop decisions upon observation of violations of local and/or state laws.,True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Williamsville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Willow Springs Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Winfield Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Woodson Terrace Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Worth County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Wright City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Wright County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2020,Adair County Sheriff's Dept,"I, Eldon Grissom, was just elected to the Office of Sheriff of Adair County January 1, 2021. I received the traffic stop disparity index for Adair County from your office which reviews the years 2000 to 2020. Looking at the data, I know from my previous employment in law enforcement and being of the area, there were two companies who opened em- ployment opportunities world- wide. Kraft Foods in Kirksville, Mo. (Adair County) and Farmland (Pork Production) in Milan, Missouri, Sullivan County. The employment opportunities offered by these two companies alone summoned several diverse cultural groups to the Milan and Kirksville area. Due to a new environment, many of those who came seeking employment, were not versed on Missouri laws nor were they experienced drivers. The 2019 population counts are based off the previous Adair County census, which may not reflect a true and accurate count for all race cate- gories. The Adair County area has seen a large influx in minorities. The influx of out of country persons (minorities) brought more traffic traveling to and from Kirksville to Milan and vice versa. I know the history of this office, that not many traffic stops were conducted, so the stops made must have been at a very concerning level for the officers, eg; excessive speeding, careless driving, bad passing, etc. The severity of the violations observed were the primary basis for a contact being made.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
