Agency,Region,Year,Stops,Indexed
Wellsville Police Dept,Other,2023,529,126.6
Wellsville Police Dept,Other,2024,375,89.7
Wheaton Police Dept,Other,2014,274,100.0
Wheaton Police Dept,Other,2015,173,63.1
Wheaton Police Dept,Other,2016,96,35.0
Wheaton Police Dept,Other,2017,83,30.3
Wheaton Police Dept,Other,2018,53,19.3
Wheaton Police Dept,Other,2019,98,35.8
Wheaton Police Dept,Other,2020,56,20.4
Wheaton Police Dept,Other,2021,79,28.8
Wheaton Police Dept,Other,2022,172,62.8
Wheaton Police Dept,Other,2023,141,51.5
Winfield Police Dept,Other,2014,2126,100.0
Winfield Police Dept,Other,2015,1715,80.7
Winfield Police Dept,Other,2016,2034,95.7
Winfield Police Dept,Other,2017,1071,50.4
Winfield Police Dept,Other,2018,1696,79.8
Winfield Police Dept,Other,2019,2042,96.0
Winfield Police Dept,Other,2020,529,24.9
Winfield Police Dept,Other,2021,1023,48.1
Winfield Police Dept,Other,2022,742,34.9
Winfield Police Dept,Other,2023,671,31.6
Winfield Police Dept,Other,2024,224,10.5
Winona Police Dept,Other,2014,885,100.0
Winona Police Dept,Other,2015,505,57.1
Winona Police Dept,Other,2016,857,96.8
Winona Police Dept,Other,2017,757,85.5
Winona Police Dept,Other,2018,230,26.0
Winona Police Dept,Other,2022,31,3.5
Winona Police Dept,Other,2023,24,2.7
Winona Police Dept,Other,2024,588,66.4
Wood Heights Police Dept,Other,2014,299,100.0
Wood Heights Police Dept,Other,2015,190,63.5
Wood Heights Police Dept,Other,2016,334,111.7
Wood Heights Police Dept,Other,2017,625,209.0
Wood Heights Police Dept,Other,2022,1,0.3
Wood Heights Police Dept,Other,2023,50,16.7
Wright City Police Dept,Other,2014,2238,100.0
Wright City Police Dept,Other,2015,1891,84.5
Wright City Police Dept,Other,2016,1505,67.2
Wright City Police Dept,Other,2017,1883,84.1
Wright City Police Dept,Other,2018,2555,114.2
Wright City Police Dept,Other,2019,3008,134.4
Wright City Police Dept,Other,2020,2197,98.2
Wright City Police Dept,Other,2021,2166,96.8
Wright City Police Dept,Other,2022,1923,85.9
Wright City Police Dept,Other,2023,1560,69.7
Wright City Police Dept,Other,2024,1871,83.6
Arnold Police Dept,STL Metro,2014,6549,100.0
Arnold Police Dept,STL Metro,2015,7549,115.3
Arnold Police Dept,STL Metro,2016,5995,91.5
Arnold Police Dept,STL Metro,2017,7101,108.4
Arnold Police Dept,STL Metro,2018,6780,103.5
Arnold Police Dept,STL Metro,2019,6615,101.0
Arnold Police Dept,STL Metro,2020,4013,61.3
Arnold Police Dept,STL Metro,2021,4622,70.6
Arnold Police Dept,STL Metro,2022,4573,69.8
Arnold Police Dept,STL Metro,2023,5509,84.1
Ballwin Police Dept,STL Metro,2014,6647,100.0
Ballwin Police Dept,STL Metro,2015,7033,105.8
Ballwin Police Dept,STL Metro,2016,5346,80.4
Ballwin Police Dept,STL Metro,2017,6111,91.9
Ballwin Police Dept,STL Metro,2018,6151,92.5
Ballwin Police Dept,STL Metro,2019,4927,74.1
Ballwin Police Dept,STL Metro,2020,3257,49.0
Ballwin Police Dept,STL Metro,2021,5853,88.1
Ballwin Police Dept,STL Metro,2022,5612,84.4
Ballwin Police Dept,STL Metro,2023,5420,81.5
Ballwin Police Dept,STL Metro,2024,5800,87.3
Bel-Ridge Police Dept,STL Metro,2014,276,100.0
Bel-Ridge Police Dept,STL Metro,2015,253,91.7
Bel-Ridge Police Dept,STL Metro,2016,281,101.8
Bel-Ridge Police Dept,STL Metro,2017,399,144.6
Bel-Ridge Police Dept,STL Metro,2018,920,333.3
Bel-Ridge Police Dept,STL Metro,2019,446,161.6
Bel-Ridge Police Dept,STL Metro,2020,79,28.6
Bel-Ridge Police Dept,STL Metro,2022,29,10.5
Bel-Ridge Police Dept,STL Metro,2023,110,39.9
Bel-Ridge Police Dept,STL Metro,2024,137,49.6
Bella Villa Police Dept,STL Metro,2014,3217,100.0
Bella Villa Police Dept,STL Metro,2015,2185,67.9
Bella Villa Police Dept,STL Metro,2016,1469,45.7
Bella Villa Police Dept,STL Metro,2017,1316,40.9
Bella Villa Police Dept,STL Metro,2018,1345,41.8
Bella Villa Police Dept,STL Metro,2019,1420,44.1
Bella Villa Police Dept,STL Metro,2020,1290,40.1
Bella Villa Police Dept,STL Metro,2021,512,15.9
Bella Villa Police Dept,STL Metro,2022,431,13.4
Bella Villa Police Dept,STL Metro,2023,475,14.8
Berkeley Police Dept,STL Metro,2014,1608,100.0
Berkeley Police Dept,STL Metro,2015,673,41.9
Berkeley Police Dept,STL Metro,2016,793,49.3
Berkeley Police Dept,STL Metro,2017,68,4.2
Berkeley Police Dept,STL Metro,2018,262,16.3
Berkeley Police Dept,STL Metro,2019,325,20.2
Berkeley Police Dept,STL Metro,2020,240,14.9
Berkeley Police Dept,STL Metro,2021,161,10.0
Berkeley Police Dept,STL Metro,2022,228,14.2
Berkeley Police Dept,STL Metro,2024,236,14.7
Breckenridge Hills Police Dept,STL Metro,2014,1532,100.0
Breckenridge Hills Police Dept,STL Metro,2015,1281,83.6
Breckenridge Hills Police Dept,STL Metro,2016,1299,84.8
Breckenridge Hills Police Dept,STL Metro,2017,772,50.4
Breckenridge Hills Police Dept,STL Metro,2019,911,59.5
Breckenridge Hills Police Dept,STL Metro,2022,739,48.2
Breckenridge Hills Police Dept,STL Metro,2023,658,43.0
Breckenridge Hills Police Dept,STL Metro,2024,813,53.1
Bridgeton Police Dept,STL Metro,2014,2587,100.0
Bridgeton Police Dept,STL Metro,2015,1961,75.8
Bridgeton Police Dept,STL Metro,2016,1956,75.6
Bridgeton Police Dept,STL Metro,2017,2000,77.3
Bridgeton Police Dept,STL Metro,2018,1527,59.0
Bridgeton Police Dept,STL Metro,2019,1142,44.1
Bridgeton Police Dept,STL Metro,2020,816,31.5
Bridgeton Police Dept,STL Metro,2021,1283,49.6
Bridgeton Police Dept,STL Metro,2022,692,26.7
Bridgeton Police Dept,STL Metro,2023,653,25.2
Bridgeton Police Dept,STL Metro,2024,1161,44.9
Calverton Park Police Dept,STL Metro,2014,1060,100.0
Calverton Park Police Dept,STL Metro,2015,964,90.9
Calverton Park Police Dept,STL Metro,2016,1179,111.2
Calverton Park Police Dept,STL Metro,2017,722,68.1
Calverton Park Police Dept,STL Metro,2018,649,61.2
Calverton Park Police Dept,STL Metro,2019,452,42.6
Calverton Park Police Dept,STL Metro,2020,205,19.3
Calverton Park Police Dept,STL Metro,2021,164,15.5
Calverton Park Police Dept,STL Metro,2022,206,19.4
Calverton Park Police Dept,STL Metro,2023,198,18.7
Charlack Police Dept,STL Metro,2014,1021,100.0
Charlack Police Dept,STL Metro,2015,750,73.5
Chesterfield Police Dept,STL Metro,2014,9636,100.0
Chesterfield Police Dept,STL Metro,2015,7368,76.5
Chesterfield Police Dept,STL Metro,2016,8726,90.6
Chesterfield Police Dept,STL Metro,2017,8004,83.1
Chesterfield Police Dept,STL Metro,2018,10440,108.3
Chesterfield Police Dept,STL Metro,2019,11928,123.8
Chesterfield Police Dept,STL Metro,2020,9131,94.8
Chesterfield Police Dept,STL Metro,2021,9220,95.7
Chesterfield Police Dept,STL Metro,2022,11583,120.2
Chesterfield Police Dept,STL Metro,2023,10003,103.8
Chesterfield Police Dept,STL Metro,2024,10866,112.8
Clayton Police Dept,STL Metro,2014,3588,100.0
Clayton Police Dept,STL Metro,2015,3122,87.0
Clayton Police Dept,STL Metro,2016,2417,67.4
Clayton Police Dept,STL Metro,2017,2357,65.7
Clayton Police Dept,STL Metro,2018,2700,75.3
Clayton Police Dept,STL Metro,2019,2166,60.4
Clayton Police Dept,STL Metro,2020,1489,41.5
Clayton Police Dept,STL Metro,2021,2553,71.2
Clayton Police Dept,STL Metro,2022,2237,62.3
Clayton Police Dept,STL Metro,2023,2584,72.0
Clayton Police Dept,STL Metro,2024,2581,71.9
Country Club Hills Police Dept,STL Metro,2014,101,100.0
Country Club Hills Police Dept,STL Metro,2016,8,7.9
Country Club Hills Police Dept,STL Metro,2017,8,7.9
Country Club Hills Police Dept,STL Metro,2018,44,43.6
Country Club Hills Police Dept,STL Metro,2019,22,21.8
Country Club Hills Police Dept,STL Metro,2020,4,4.0
Country Club Hills Police Dept,STL Metro,2021,6,5.9
Country Club Hills Police Dept,STL Metro,2024,2,2.0
Crestwood Police Dept,STL Metro,2014,2843,100.0
Crestwood Police Dept,STL Metro,2015,3126,110.0
Crestwood Police Dept,STL Metro,2016,2734,96.2
Crestwood Police Dept,STL Metro,2017,2011,70.7
Crestwood Police Dept,STL Metro,2018,2347,82.6
Crestwood Police Dept,STL Metro,2019,2648,93.1
Crestwood Police Dept,STL Metro,2020,817,28.7
Crestwood Police Dept,STL Metro,2021,1924,67.7
Crestwood Police Dept,STL Metro,2022,671,23.6
Crestwood Police Dept,STL Metro,2023,1975,69.5
Crestwood Police Dept,STL Metro,2024,1829,64.3
Creve Coeur Police Dept,STL Metro,2014,9928,100.0
Creve Coeur Police Dept,STL Metro,2015,8959,90.2
Creve Coeur Police Dept,STL Metro,2016,6395,64.4
Creve Coeur Police Dept,STL Metro,2017,4691,47.3
Creve Coeur Police Dept,STL Metro,2018,5655,57.0
Creve Coeur Police Dept,STL Metro,2019,5709,57.5
Creve Coeur Police Dept,STL Metro,2020,3936,39.6
Creve Coeur Police Dept,STL Metro,2021,3409,34.3
Creve Coeur Police Dept,STL Metro,2022,3483,35.1
Creve Coeur Police Dept,STL Metro,2023,4833,48.7
Creve Coeur Police Dept,STL Metro,2024,4005,40.3
Crystal City Police Dept,STL Metro,2014,2691,100.0
Crystal City Police Dept,STL Metro,2015,2625,97.5
Crystal City Police Dept,STL Metro,2016,2931,108.9
Crystal City Police Dept,STL Metro,2017,3723,138.4
Crystal City Police Dept,STL Metro,2018,3854,143.2
Crystal City Police Dept,STL Metro,2019,2382,88.5
Crystal City Police Dept,STL Metro,2020,1758,65.3
Crystal City Police Dept,STL Metro,2021,2038,75.7
Crystal City Police Dept,STL Metro,2022,1991,74.0
Crystal City Police Dept,STL Metro,2023,2765,102.7
Crystal City Police Dept,STL Metro,2024,3090,114.8
Des Peres Police Dept,STL Metro,2014,2029,100.0
Des Peres Police Dept,STL Metro,2015,1224,60.3
Des Peres Police Dept,STL Metro,2016,380,18.7
Des Peres Police Dept,STL Metro,2017,425,20.9
Des Peres Police Dept,STL Metro,2018,663,32.7
Des Peres Police Dept,STL Metro,2019,635,31.3
Des Peres Police Dept,STL Metro,2020,603,29.7
Des Peres Police Dept,STL Metro,2021,565,27.8
Des Peres Police Dept,STL Metro,2022,591,29.1
Des Peres Police Dept,STL Metro,2023,902,44.5
Desloge Police Dept,STL Metro,2014,887,100.0
Desloge Police Dept,STL Metro,2015,725,81.7
Desloge Police Dept,STL Metro,2016,765,86.2
Desloge Police Dept,STL Metro,2017,749,84.4
Desloge Police Dept,STL Metro,2018,455,51.3
Desloge Police Dept,STL Metro,2019,1030,116.1
Desloge Police Dept,STL Metro,2020,721,81.3
Desloge Police Dept,STL Metro,2021,955,107.7
Desloge Police Dept,STL Metro,2022,649,73.2
Desloge Police Dept,STL Metro,2023,600,67.6
Desloge Police Dept,STL Metro,2024,672,75.8
Edmundson Police Dept,STL Metro,2014,1144,100.0
Edmundson Police Dept,STL Metro,2015,629,55.0
Edmundson Police Dept,STL Metro,2016,523,45.7
Edmundson Police Dept,STL Metro,2017,456,39.9
Edmundson Police Dept,STL Metro,2018,305,26.7
Edmundson Police Dept,STL Metro,2019,300,26.2
Edmundson Police Dept,STL Metro,2020,399,34.9
Edmundson Police Dept,STL Metro,2021,362,31.6
Edmundson Police Dept,STL Metro,2022,445,38.9
Edmundson Police Dept,STL Metro,2023,426,37.2
Edmundson Police Dept,STL Metro,2024,335,29.3
Elsberry Police Dept,STL Metro,2014,924,100.0
Elsberry Police Dept,STL Metro,2015,1011,109.4
Elsberry Police Dept,STL Metro,2016,684,74.0
Elsberry Police Dept,STL Metro,2017,642,69.5
Elsberry Police Dept,STL Metro,2018,285,30.8
Elsberry Police Dept,STL Metro,2019,326,35.3
Elsberry Police Dept,STL Metro,2020,670,72.5
Elsberry Police Dept,STL Metro,2022,105,11.4
Elsberry Police Dept,STL Metro,2023,54,5.8
Eureka Police Dept,STL Metro,2014,903,100.0
Eureka Police Dept,STL Metro,2015,1235,136.8
Eureka Police Dept,STL Metro,2016,1450,160.6
Eureka Police Dept,STL Metro,2017,1594,176.5
Eureka Police Dept,STL Metro,2018,1262,139.8
Eureka Police Dept,STL Metro,2019,1309,145.0
Eureka Police Dept,STL Metro,2020,670,74.2
Eureka Police Dept,STL Metro,2021,1423,157.6
Eureka Police Dept,STL Metro,2022,2738,303.2
Eureka Police Dept,STL Metro,2023,2263,250.6
Eureka Police Dept,STL Metro,2024,2273,251.7
Farmington Police Dept,STL Metro,2014,3545,100.0
Farmington Police Dept,STL Metro,2015,4256,120.1
Farmington Police Dept,STL Metro,2016,4262,120.2
Farmington Police Dept,STL Metro,2017,3923,110.7
Farmington Police Dept,STL Metro,2018,4462,125.9
Farmington Police Dept,STL Metro,2019,5255,148.2
Farmington Police Dept,STL Metro,2020,3421,96.5
Farmington Police Dept,STL Metro,2021,4372,123.3
Farmington Police Dept,STL Metro,2022,4236,119.5
Farmington Police Dept,STL Metro,2024,3284,92.6
Ferguson Police Dept,STL Metro,2014,758,100.0
Ferguson Police Dept,STL Metro,2015,127,16.8
Ferguson Police Dept,STL Metro,2016,109,14.4
Ferguson Police Dept,STL Metro,2017,142,18.7
Ferguson Police Dept,STL Metro,2018,197,26.0
Ferguson Police Dept,STL Metro,2019,171,22.6
Ferguson Police Dept,STL Metro,2020,33,4.4
Ferguson Police Dept,STL Metro,2022,36,4.7
Ferguson Police Dept,STL Metro,2023,106,14.0
Ferguson Police Dept,STL Metro,2024,123,16.2
Festus Police Dept,STL Metro,2014,4337,100.0
Festus Police Dept,STL Metro,2015,3523,81.2
Festus Police Dept,STL Metro,2016,4002,92.3
Festus Police Dept,STL Metro,2017,2079,47.9
Festus Police Dept,STL Metro,2018,2346,54.1
Festus Police Dept,STL Metro,2019,2202,50.8
Festus Police Dept,STL Metro,2020,2231,51.4
Festus Police Dept,STL Metro,2021,1822,42.0
Festus Police Dept,STL Metro,2022,2954,68.1
Festus Police Dept,STL Metro,2023,1958,45.1
Festus Police Dept,STL Metro,2024,2928,67.5
Florissant Police Dept,STL Metro,2014,2432,100.0
Florissant Police Dept,STL Metro,2015,1739,71.5
Florissant Police Dept,STL Metro,2016,1674,68.8
Florissant Police Dept,STL Metro,2017,2880,118.4
Florissant Police Dept,STL Metro,2018,2637,108.4
Florissant Police Dept,STL Metro,2019,2477,101.9
Florissant Police Dept,STL Metro,2020,1810,74.4
Florissant Police Dept,STL Metro,2021,2695,110.8
Florissant Police Dept,STL Metro,2022,1954,80.3
Florissant Police Dept,STL Metro,2023,1948,80.1
Foristell Police Dept,STL Metro,2014,4803,100.0
Foristell Police Dept,STL Metro,2015,3824,79.6
Foristell Police Dept,STL Metro,2016,3461,72.1
Foristell Police Dept,STL Metro,2017,3301,68.7
Foristell Police Dept,STL Metro,2018,3136,65.3
Foristell Police Dept,STL Metro,2019,2399,49.9
Foristell Police Dept,STL Metro,2020,2193,45.7
Foristell Police Dept,STL Metro,2021,2301,47.9
Foristell Police Dept,STL Metro,2022,1596,33.2
Foristell Police Dept,STL Metro,2023,2186,45.5
Foristell Police Dept,STL Metro,2024,1898,39.5
Franklin County Sheriff's Dept,STL Metro,2014,4845,100.0
Franklin County Sheriff's Dept,STL Metro,2015,4537,93.6
Franklin County Sheriff's Dept,STL Metro,2016,5301,109.4
Franklin County Sheriff's Dept,STL Metro,2017,7336,151.4
Franklin County Sheriff's Dept,STL Metro,2018,10315,212.9
Franklin County Sheriff's Dept,STL Metro,2019,11533,238.0
Franklin County Sheriff's Dept,STL Metro,2020,10063,207.7
Franklin County Sheriff's Dept,STL Metro,2021,10071,207.9
Franklin County Sheriff's Dept,STL Metro,2022,7707,159.1
Franklin County Sheriff's Dept,STL Metro,2023,7285,150.4
Franklin County Sheriff's Dept,STL Metro,2024,9271,191.4
Frontenac Police Dept,STL Metro,2014,2459,100.0
Frontenac Police Dept,STL Metro,2015,1518,61.7
Frontenac Police Dept,STL Metro,2016,1065,43.3
Frontenac Police Dept,STL Metro,2017,1776,72.2
Frontenac Police Dept,STL Metro,2018,1426,58.0
Frontenac Police Dept,STL Metro,2019,1299,52.8
Frontenac Police Dept,STL Metro,2020,825,33.6
Frontenac Police Dept,STL Metro,2021,1607,65.4
Frontenac Police Dept,STL Metro,2022,1960,79.7
Frontenac Police Dept,STL Metro,2023,1461,59.4
Glendale Police Dept,STL Metro,2014,2115,100.0
Glendale Police Dept,STL Metro,2015,2119,100.2
Glendale Police Dept,STL Metro,2016,1318,62.3
Glendale Police Dept,STL Metro,2017,1752,82.8
Glendale Police Dept,STL Metro,2018,1443,68.2
Glendale Police Dept,STL Metro,2019,1043,49.3
Glendale Police Dept,STL Metro,2020,696,32.9
Glendale Police Dept,STL Metro,2021,631,29.8
Glendale Police Dept,STL Metro,2022,684,32.3
Glendale Police Dept,STL Metro,2023,866,40.9
Glendale Police Dept,STL Metro,2024,682,32.2
Hazelwood Police Dept,STL Metro,2014,5691,100.0
Hazelwood Police Dept,STL Metro,2015,5100,89.6
Hazelwood Police Dept,STL Metro,2016,4460,78.4
Hazelwood Police Dept,STL Metro,2017,5068,89.1
Hazelwood Police Dept,STL Metro,2018,5830,102.4
Hazelwood Police Dept,STL Metro,2019,5330,93.7
Hazelwood Police Dept,STL Metro,2020,3495,61.4
Hazelwood Police Dept,STL Metro,2021,3992,70.1
Hazelwood Police Dept,STL Metro,2022,2730,48.0
Hazelwood Police Dept,STL Metro,2023,3025,53.2
Hazelwood Police Dept,STL Metro,2024,2469,43.4
Herculaneum Police Dept,STL Metro,2014,1269,100.0
Herculaneum Police Dept,STL Metro,2015,1437,113.2
Herculaneum Police Dept,STL Metro,2016,1078,84.9
Herculaneum Police Dept,STL Metro,2017,940,74.1
Herculaneum Police Dept,STL Metro,2018,1008,79.4
Herculaneum Police Dept,STL Metro,2019,1170,92.2
Herculaneum Police Dept,STL Metro,2020,1408,111.0
Herculaneum Police Dept,STL Metro,2021,1198,94.4
Herculaneum Police Dept,STL Metro,2022,692,54.5
Herculaneum Police Dept,STL Metro,2023,1940,152.9
Herculaneum Police Dept,STL Metro,2024,2117,166.8
Jefferson County Sheriff's Dept,STL Metro,2014,11744,100.0
Jefferson County Sheriff's Dept,STL Metro,2015,10553,89.9
Jefferson County Sheriff's Dept,STL Metro,2016,13317,113.4
Jefferson County Sheriff's Dept,STL Metro,2017,9770,83.2
Jefferson County Sheriff's Dept,STL Metro,2018,14925,127.1
Jefferson County Sheriff's Dept,STL Metro,2019,19667,167.5
Jefferson County Sheriff's Dept,STL Metro,2020,16605,141.4
Jefferson County Sheriff's Dept,STL Metro,2021,16135,137.4
Jefferson County Sheriff's Dept,STL Metro,2022,19789,168.5
Jefferson County Sheriff's Dept,STL Metro,2023,26129,222.5
Jefferson County Sheriff's Dept,STL Metro,2024,21013,178.9
Kinloch Police Dept,STL Metro,2014,1124,100.0
Kinloch Police Dept,STL Metro,2015,6,0.5
Kirkwood Police Dept,STL Metro,2014,6389,100.0
Kirkwood Police Dept,STL Metro,2015,6095,95.4
Kirkwood Police Dept,STL Metro,2016,5338,83.5
Kirkwood Police Dept,STL Metro,2017,4899,76.7
Kirkwood Police Dept,STL Metro,2018,7492,117.3
Kirkwood Police Dept,STL Metro,2019,5877,92.0
Kirkwood Police Dept,STL Metro,2020,2694,42.2
Kirkwood Police Dept,STL Metro,2021,2616,40.9
Kirkwood Police Dept,STL Metro,2022,5160,80.8
Kirkwood Police Dept,STL Metro,2023,5498,86.1
Kirkwood Police Dept,STL Metro,2024,5225,81.8
Ladue Police Dept,STL Metro,2014,3341,100.0
Ladue Police Dept,STL Metro,2015,2131,63.8
Ladue Police Dept,STL Metro,2016,1847,55.3
Ladue Police Dept,STL Metro,2017,1537,46.0
Ladue Police Dept,STL Metro,2018,1474,44.1
Ladue Police Dept,STL Metro,2019,1203,36.0
Ladue Police Dept,STL Metro,2020,1366,40.9
Ladue Police Dept,STL Metro,2021,1459,43.7
Ladue Police Dept,STL Metro,2022,1608,48.1
Ladue Police Dept,STL Metro,2023,1438,43.0
Ladue Police Dept,STL Metro,2024,1993,59.7
Lake St Louis Police Dept,STL Metro,2014,5462,100.0
Lake St Louis Police Dept,STL Metro,2015,4534,83.0
Lake St Louis Police Dept,STL Metro,2016,3601,65.9
Lake St Louis Police Dept,STL Metro,2017,3340,61.1
